product_id,product_name,description,category_name,category_slug,category_url,category_image_url,brand,price,original_price,currency,stock,rating,reviews_count,thumbnail_url,image_urls,tags,color,size,material,product_url,source,searchable_text
1,Hoa Tinh Dầu Nụ Hồng Vàng Bình Đen,"Nụ hồng vàng kết hợp cùng bình thủy tinh đen tạo tổng thể hiện đại và gọn gàng. Kích thước nhỏ giúp sản phẩm dễ đặt trên bàn làm việc, kệ sách hoặc trong một set quà.",Hoa tinh dầu,hoa-tinh-dau,https://nhaxinh.com/danh-muc/huong-thom/hoa-tinh-dau/,,Nhà Xinh,750000,750000,VND,91,"4,4",0,https://nhaxinh.com/wp-content/uploads/2026/06/GMRB48-1.webp,"""https://nhaxinh.com/wp-content/uploads/2026/06/GMRB48-1.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/GMRB48-3.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/GMRB48-2.webp""",,,,,https://nhaxinh.com/san-pham/hoa-tinh-dau-nu-hong-vang-binh-den/,nhaxinh.com,"Hoa Tinh Dầu Nụ Hồng Vàng Bình Đen Nụ hồng vàng kết hợp cùng bình thủy tinh đen tạo tổng thể hiện đại và gọn gàng. Kích thước nhỏ giúp sản phẩm dễ đặt trên bàn làm việc, kệ sách hoặc trong một set quà. Hoa tinh dầu 3*120749"
1,Hoa Tinh Dầu Cẩm Tú Cầu Amethyst,"Cẩm tú cầu tím amethyst phối cùng bình indigo tạo độ tương phản hài hòa. Cụm hoa cao và đầy đặn giúp không gian có thêm điểm nhấn, phù hợp với sảnh, bàn console hoặc góc phòng rộng.",Hoa tinh dầu,hoa-tinh-dau,https://nhaxinh.com/danh-muc/huong-thom/hoa-tinh-dau/,,Nhà Xinh,16500000,16500000,VND,84,"4,5",0,https://nhaxinh.com/wp-content/uploads/2026/06/INDH15-1.webp,"""https://nhaxinh.com/wp-content/uploads/2026/06/INDH15-1.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/INDH15-3.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/INDH15-2.webp""",,,,,https://nhaxinh.com/san-pham/hoa-tinh-dau-cam-tu-cau-amethyst/,nhaxinh.com,"Hoa Tinh Dầu Cẩm Tú Cầu Amethyst Cẩm tú cầu tím amethyst phối cùng bình indigo tạo độ tương phản hài hòa. Cụm hoa cao và đầy đặn giúp không gian có thêm điểm nhấn, phù hợp với sảnh, bàn console hoặc góc phòng rộng. Hoa tinh dầu 3*120717"
1,Hoa Tinh Dầu Nụ Hồng White Peach Bình Đen,"Một nụ hồng cam đào nhỏ bé, trong trẻo như ánh ban mai. Rose Petal không đi theo hướng ngọt đậm; hương hoa ngọt dịu chỉ khẽ ở lại trên bàn đầu giường hay bên trang sách, như một lời nhắc rằng sự chăm chút đôi khi bắt đầu từ những điều rất nhỏ.",Hoa tinh dầu,hoa-tinh-dau,https://nhaxinh.com/danh-muc/huong-thom/hoa-tinh-dau/,,Nhà Xinh,750000,750000,VND,91,"4,8",0,https://nhaxinh.com/wp-content/uploads/2026/06/GMRB45-1.webp,"""https://nhaxinh.com/wp-content/uploads/2026/06/GMRB45-1.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/GMRB45-2.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/GMRB45-4.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/GMRB45-3.webp""",,,,,https://nhaxinh.com/san-pham/hoa-tinh-dau-nu-hong-white-peach-binh-den/,nhaxinh.com,"Hoa Tinh Dầu Nụ Hồng White Peach Bình Đen Một nụ hồng cam đào nhỏ bé, trong trẻo như ánh ban mai. Rose Petal không đi theo hướng ngọt đậm; hương hoa ngọt dịu chỉ khẽ ở lại trên bàn đầu giường hay bên trang sách, như một lời nhắc rằng sự chăm chút đôi khi bắt đầu từ những điều rất nhỏ. Hoa tinh dầu 3*118119"
1,Hoa Tinh Dầu Hồng Vintage Đỏ,"Sắc đỏ của Vintage Rose sâu lắng và ấm áp như một căn phòng vừa lên đèn. Giữa nét Chinoiserie xanh trắng và hương hoa thoảng nhẹ, cụm hồng tạo nên cảm giác cổ điển vừa đủ — có câu chuyện, có chiều sâu, nhưng vẫn gần gũi với đời sống hằng ngày.",Hoa tinh dầu,hoa-tinh-dau,https://nhaxinh.com/danh-muc/huong-thom/hoa-tinh-dau/,,Nhà Xinh,3500000,3500000,VND,55,"4,3",0,https://nhaxinh.com/wp-content/uploads/2026/06/VP04-1.webp,"""https://nhaxinh.com/wp-content/uploads/2026/06/VP04-1.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/VP04-3.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/VP04-4.webp""",,,,,https://nhaxinh.com/san-pham/hoa-tinh-dau-hong-vintage-do/,nhaxinh.com,"Hoa Tinh Dầu Hồng Vintage Đỏ Sắc đỏ của Vintage Rose sâu lắng và ấm áp như một căn phòng vừa lên đèn. Giữa nét Chinoiserie xanh trắng và hương hoa thoảng nhẹ, cụm hồng tạo nên cảm giác cổ điển vừa đủ — có câu chuyện, có chiều sâu, nhưng vẫn gần gũi với đời sống hằng ngày. Hoa tinh dầu 3*120732"
1,Tủ Đầu Giường Blum,,Sản phẩm mới,san-pham-moi,https://nhaxinh.com/danh-muc/san-pham-moi/,,Nhà Xinh,5500000,5500000,VND,56,"4,6",0,https://nhaxinh.com/wp-content/uploads/2026/06/tu-dau-giuong-blum-b.webp,"""https://nhaxinh.com/wp-content/uploads/2026/06/tu-dau-giuong-blum-b.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/tu-dau-giuong-blum-a.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/tu-dau-giuong-blum-d.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/tu-dau-giuong-blum-c.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/tu-dau-giuong-blum-e.webp""",,,,,https://nhaxinh.com/san-pham/tu-dau-giuong-blum/,nhaxinh.com,Tủ Đầu Giường Blum Sản phẩm mới 3*120340
1,Armchair Bubble,,Armchair,armchair,https://nhaxinh.com/danh-muc/ghe/armchair/,,Nhà Xinh,19400000,19400000,VND,81,"4,8",0,https://nhaxinh.com/wp-content/uploads/2026/06/armchair-bubble-4-copy.webp,"""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-bubble-4-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-bubble-3-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-bubble-2-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-bubble-5-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-bubble-6-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-bubble-1-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-bubble-1.webp""",,,,,https://nhaxinh.com/san-pham/armchair-bubble/,nhaxinh.com,Armchair Bubble Armchair 3*120156
1,Sofa Bubble,,Sản phẩm mới,san-pham-moi,https://nhaxinh.com/danh-muc/san-pham-moi/,,Nhà Xinh,35400000,35400000,VND,81,"4,2",0,https://nhaxinh.com/wp-content/uploads/2026/06/sofa-bubble-3-cho-3-copy.webp,"""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-bubble-3-cho-3-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-bubble-3-cho-6-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-bubble-3-cho-5-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-bubble-3-cho-2-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-bubble-3-cho-1-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-bubble-3-cho-4-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-bubble-3-cho-7-copy.webp""",,,,,https://nhaxinh.com/san-pham/sofa-bubble/,nhaxinh.com,Sofa Bubble Sản phẩm mới 3*120155
1,Sofa Skagen,,Sản phẩm mới,san-pham-moi,https://nhaxinh.com/danh-muc/san-pham-moi/,,Nhà Xinh,65000000,65000000,VND,62,"4,2",0,https://nhaxinh.com/wp-content/uploads/2026/06/sofa-skagen-7-copy.webp,"""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-skagen-7-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-skagen-1-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-skagen-6-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-skagen-4-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-skagen-5-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-skagen-3-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-skagen-11-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-skagen-14-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-skagen-9-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-skagen-10-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-skagen-8-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-skagen-12-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-skagen-13-copy.webp""",,,,,https://nhaxinh.com/san-pham/sofa-skagen/,nhaxinh.com,Sofa Skagen Sản phẩm mới
1,Sofa Ground,,Phòng khách,phong-khach,https://nhaxinh.com/danh-muc/phong-khach/,,Nhà Xinh,52990000,52990000,VND,62,"4,9",0,https://nhaxinh.com/wp-content/uploads/2026/06/sofa-ground-8-copy.webp,"""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-ground-8-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-ground-1-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-ground-5-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-ground-4-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-ground-10-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-ground-11-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-ground-12-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-ground-9-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-ground-2-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-ground-6-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-ground-3-copy.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/sofa-ground-7-copy.webp""",,,,,https://nhaxinh.com/san-pham/sofa-ground/,nhaxinh.com,Sofa Ground Phòng khách
1,Armchair Turku,,Armchair,armchair,https://nhaxinh.com/danh-muc/ghe/armchair/,,Nhà Xinh,39900000,39900000,VND,94,"4,6",0,https://nhaxinh.com/wp-content/uploads/2026/06/armchair-turku-7.webp,"""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-turku-7.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-turku-9.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-turku-2.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-turku-10.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-turku-11.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-turku-1.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-turku-12.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-turku-8.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-turku-3.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-turku-4.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-turku-5.webp"", ""https://nhaxinh.com/wp-content/uploads/2026/06/armchair-turku-6.webp""",,,,,https://nhaxinh.com/san-pham/armchair-turku/,nhaxinh.com,Armchair Turku Armchair
